Age,Feed Intake,Weight NA,Weight,CFI
66,2.247,27,27,2.247
67,2.112,NA,27,4.359
68,1.978,NA,27,6.337
69,1.818,NA,27,8.155
70,1.769,NA,27,9.924
71,2.172,NA,27,12.096
72,1.631,NA,27,13.727
73,2.313,30,30,16.04
74,1.924,NA,30,17.964
75,1.518,NA,30,19.482
76,2.093,NA,30,21.575
77,2.07,NA,30,23.645
78,2.315,NA,30,25.96
79,0.794,NA,30,26.754
80,3.145,33,33,29.899
81,2.191,NA,33,32.09
82,1.84,NA,33,33.93
83,2.47,NA,33,36.4
84,2.452,NA,33,38.852
85,2.599,NA,33,41.451
86,1.017,NA,33,42.468
87,3.349,38,38,45.817
88,2.962,NA,38,48.779
89,1.799,NA,38,50.578
90,4.366,NA,38,54.944
91,2.884,NA,38,57.828
92,1.947,NA,38,59.775
93,1.976,NA,38,61.751
94,3.554,NA,38,65.305
95,2.932,NA,38,68.237
96,1.948,NA,38,70.185
97,2.433,NA,38,72.618
98,1.828,NA,38,74.446
99,3.922,NA,38,78.368
100,3.627,NA,38,81.995
101,1.861,51,51,83.856
102,3.273,NA,51,87.129
103,3.003,NA,51,90.132
104,3.717,NA,51,93.849
105,3.66,NA,51,97.509
106,2.804,NA,51,100.313
107,3.464,NA,51,103.777
108,2.258,53,53,106.035
109,2.88,NA,53,108.915
110,1.794,NA,53,110.709
111,3.6,NA,53,114.309
112,1.349,NA,53,115.658
113,3.471,NA,53,119.129
114,1.346,NA,53,120.475
115,1.229,56,56,121.704
116,1.088,NA,56,122.792
117,1.439,NA,56,124.231
118,1.437,NA,56,125.668
119,1.414,NA,56,127.082
120,1.947,NA,56,129.029
121,2.038,NA,56,131.067
122,2.084,60,60,133.151
123,2.482,NA,60,135.633
124,2.477,NA,60,138.11
125,2.845,NA,60,140.955
126,1.776,NA,60,142.731
127,1.733,NA,60,144.464
128,2.504,NA,60,146.968
129,2.799,NA,60,149.767
130,3.011,68,68,152.778
131,2.644,NA,68,155.422
132,2.939,NA,68,158.361
133,2.47,NA,68,160.831
134,2.468,NA,68,163.299
135,3.143,NA,68,166.442
136,1.866,NA,68,168.308
137,2.322,74,74,170.63
138,1.8,NA,74,172.43
139,1.355,NA,74,173.785
140,2.614,NA,74,176.399
141,1.619,NA,74,178.018
142,2.058,NA,74,180.076
143,2.45,79,79,182.526
144,1.449,NA,79,183.975
145,2.537,NA,79,186.512
146,1.843,NA,79,188.355
147,0.466,NA,79,188.821
148,1.997,NA,79,190.818
149,2.838,NA,79,193.656
150,2.266,83,83,195.922
151,2.316,NA,83,198.238
152,2.745,NA,83,200.983
153,1.673,NA,83,202.656
154,3.005,NA,83,205.661
155,1.943,NA,83,207.604
156,2.88,NA,83,210.484
157,2.721,90,90,213.205
158,2.396,NA,90,215.601
159,2.535,NA,90,218.136
160,2.705,NA,90,220.841
161,2.578,NA,90,223.419
162,2.578,NA,90,225.997
163,1.65,NA,90,227.647
164,3.256,96,96,230.903
165,2.446,NA,96,233.349
166,2.242,NA,96,235.591
167,2.249,NA,96,237.84
168,2.362,NA,96,240.202
169,2.451,NA,96,242.653
170,3.124,NA,96,245.777
171,2.393,104,104,248.17
172,2.482,NA,104,250.652
173,2.177,NA,104,252.829
174,2.604,NA,104,255.433
175,2.729,NA,104,258.162
176,0.697,NA,104,258.859
177,2.369,NA,104,261.228
178,2.44,110,110,263.668
179,2.835,NA,110,266.503
180,2.878,NA,110,269.381
181,1.751,NA,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
,,,110,271.132
208,,,110,271.132
